"","idmen","year","datent","myear","mstatus","move","location"
"2786","1700443033220100",2007,2006,NA,"Couple, with Kids",NA,"Urban 20000 to 49999"
"2787","1700443043310100",2007,2005,2005,"Couple, with Kids",NA,"Rural"
"2788","1700443055140100",2007,2003,2007,"Couple, with Kids",NA,"Urban 50000 to 99999"
"2789","1700443059550100",2007,1983,1983,"Couple, with Kids",NA,"Rural"
"2790","1700443059550101",2007,2006,2006,"Couple, No kids",NA,"Rural"
"2791","1700443089680100",2007,1978,1984,"Couple, with Kids",NA,"Urban 20000 to 49999"
"2792","1700443110640100",2007,2005,2005,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"2793","1700493059260100",2007,1988,1988,"Couple, with Kids",NA,"Urban 2000 to 4999"
"2794","1700493099390100",2007,1982,1982,"Couple, No kids",NA,"Urban 50000 to 99999"
"2795","1700493115750100",2007,1995,1977,"Couple, with Kids",NA,"Urban 50000 to 99999"
"2796","1700496025180100",2007,1991,NA,"Single Parent",NA,"Urban 200000 to 1999999"
"2797","1700496042000100",2007,1988,2002,"Single Parent",NA,"Urban 200000 to 1999999"
"2798","1700496073620100",2007,2000,2000,"Single",NA,"Urban 2000 to 4999"
"2799","1700496094370100",2007,1999,1998,"Couple, with Kids",NA,"Urban 2000 to 4999"
"2800","1700496106580100",2007,1978,1999,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"2801","1700496124060100",2007,1981,1981,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"2802","1700528016060100",2007,1976,1986,"Couple, No kids",NA,"Urban 200000 to 1999999"
"2803","1700528042000100",2007,1996,1996,"Single",NA,"Urban 200000 to 1999999"
"2804","1700528057590100",2007,1981,1981,"Couple, No kids",NA,"Urban 200000 to 1999999"
"2805","1700528103840100",2007,1991,1991,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"2806","1700528110640100",2007,1981,1988,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"2807","1700597013160100",2007,1966,1976,"Single",NA,"Urban 200000 to 1999999"
"2808","1700597017600100",2007,1976,2001,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"2809","1700597017600101",2007,2006,2006,"Single",NA,"Urban 200000 to 1999999"
"2810","1700597045130100",2007,1980,1980,"Single Parent",NA,"Urban 200000 to 1999999"
"2811","1700597089680100",2007,1986,1986,"Couple, No kids",NA,"Urban 200000 to 1999999"
"2812","1700597104200101",2007,2005,2005,"Couple, No kids",NA,"Urban 200000 to 1999999"
"2813","1700597115750100",2007,2007,2007,"Couple, No kids",NA,"Urban 200000 to 1999999"
"2814","1700612014970100",2007,2000,NA,"Single",NA,"Urban 100000 to 199999"
"2815","1700612020060100",2007,1990,1985,"Couple, No kids",NA,"Urban 100000 to 199999"
"2816","1700612025180100",2007,1992,1992,"Couple, with Kids",NA,"Rural"
"2817","1700612059550100",2007,1981,1980,"Couple, with Kids",NA,"Rural"
"2818","1700612084110100",2007,1992,1992,"Couple, with Kids",NA,"Rural"
"2819","1700612099400100",2007,1997,1997,"Couple, with Kids",NA,"Urban 50000 to 99999"
"2820","1700612108800100",2007,1996,1996,"Couple, with Kids",NA,"Urban 20000 to 49999"
"2821","1700612108800101",2007,2007,2007,"Couple, No kids",NA,"Urban 20000 to 49999"
"2822","1700612118740100",2007,1999,1999,"Single",NA,"Urban 50000 to 99999"
"2823","1700707001000100",2007,2000,2000,"Other",NA,"Rural"
"2824","1700707051020100",2007,1996,1996,"Single",NA,"Paris"
"2825","1700707094370100",2007,1997,1997,"Single Parent",NA,"Paris"
"2826","1700707094370101",2007,2006,2006,"Single",NA,"Paris"
"2827","1700707103840100",2007,1988,1988,"Couple, No kids",NA,"Paris"
"2828","1700707125520100",2007,1981,2002,"Single",NA,"Paris"
"2829","1700742023000100",2007,1993,1993,"Single",NA,"Urban 10000 to 19999"
"2830","1700742033240100",2007,1999,1999,"Couple, with Kids",NA,"Urban 10000 to 19999"
"2831","1700742089680100",2007,1999,1999,"Couple, No kids",NA,"Urban 10000 to 19999"
"2832","1700742093410100",2007,1994,1994,"Couple, No kids",NA,"Urban 10000 to 19999"
"2833","1700742106580100",2007,1985,1985,"Single",NA,"Urban 5000 to 9999"
"2834","1700742106930100",2007,1983,1983,"Couple, with Kids",NA,"Urban 20000 to 49999"
"2835","1700742120690100",2007,2002,2002,"Single",NA,"Urban 10000 to 19999"
"2836","1700772013160100",2007,1995,1996,"Single",NA,"Rural"
"2837","1700772031690100",2007,1972,1985,"Couple, No kids",NA,"Urban 50000 to 99999"
"2838","1700772040580100",2007,2007,2007,"Couple, with Kids",NA,"Rural"
"2839","1700772040950100",2007,1963,1969,"Couple, No kids",NA,"Rural"
"2840","1700772059260100",2007,1996,1974,"Single",NA,"Urban 100000 to 199999"
"2841","1700772063150100",2007,1965,1966,"Couple, No kids",NA,"Urban 100000 to 199999"
"2842","1700772110640100",2007,1986,2003,"Single",NA,"Urban 100000 to 199999"
"2843","1700772126670100",2007,1984,1982,"Couple, No kids",NA,"Urban 50000 to 99999"
"2844","1700817001000100",2007,1961,1975,"Single",NA,"Urban 5000 to 9999"
"2845","1700817001240100",2007,1972,1967,"Single",NA,"Rural"
"2846","1700817082450100",2007,1997,1997,"Couple, No kids",NA,"Rural"
"2847","1700817099390100",2007,1983,1978,"Couple, with Kids",NA,"Rural"
"2848","1700817099400100",2007,1998,1998,"Single",NA,"Urban 5000 to 9999"
"2849","1700817124040100",2007,2001,2000,"Couple, with Kids",NA,"Rural"
"2850","1700820015750100",2007,1998,1998,"Single",NA,"Urban 10000 to 19999"
"2851","1700820040950100",2007,1973,1973,"Single",NA,"Urban 50000 to 99999"
"2852","1700820051770100",2007,2002,2001,"Other",NA,"Paris"
"2853","1700820057530100",2007,1992,NA,"Single",NA,"Paris"
"2854","1700820059260100",2007,1998,1998,"Couple, with Kids",NA,"Urban 50000 to 99999"
"2855","1700820063150100",2007,2005,2005,"Couple, with Kids",NA,"Rural"
"2856","1700896010270100",2007,1997,1997,"Single",NA,"Paris"
"2857","1700896089680100",2007,1973,1976,"Couple, No kids",NA,"Paris"
"2858","1700896104200100",2007,2004,2004,"Single Parent",NA,"Paris"
"2859","1700896113300100",2007,1996,1996,"Other",NA,"Paris"
"2860","1700898034710100",2007,2006,2006,"Single",NA,"Paris"
"2861","1700898039370100",2007,1997,1997,"Single",NA,"Urban 200000 to 1999999"
"2862","1700898045130100",2007,2007,2006,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"2863","1700898109060100",2007,2005,2005,"Couple, with Kids",NA,"Rural"
"2864","1700913014970100",2007,1978,1978,"Couple, with Kids",NA,"Rural"
"2865","1700913018040100",2007,1988,1988,"Couple, with Kids",NA,"Rural"
"2866","1700913027210100",2007,1994,1994,"Couple, with Kids",NA,"Rural"
"2867","1700913052310100",2007,2000,2000,"Couple, No kids",NA,"Rural"
"2868","1700913055140100",2007,1966,1965,"Couple, No kids",NA,"Rural"
"2869","1700913059260100",2007,1998,1998,"Couple, with Kids",NA,"Rural"
"2870","1700913112370100",2007,1995,1995,"Single Parent",NA,"Rural"
"2871","1700913113300100",2007,1980,1980,"Couple, No kids",NA,"Rural"
"2872","1700913118450100",2007,2004,2004,"Couple, with Kids",NA,"Rural"
"2873","1701013010270100",2007,1973,1973,"Couple, No kids",NA,"Urban 50000 to 99999"
"2874","1701013017390100",2007,1995,1995,"Couple, with Kids",NA,"Urban 5000 to 9999"
"2875","1701013026420100",2007,1998,1997,"Couple, with Kids",NA,"Urban 5000 to 9999"
"2876","1701013073230100",2007,2002,2002,"Couple, with Kids",NA,"Urban 50000 to 99999"
"2877","1701013099400100",2007,1979,1982,"Couple, No kids",NA,"Rural"
"2878","1701013108800100",2007,2006,2006,"Single",NA,"Urban 5000 to 9999"
"2879","1701042020920100",2007,2001,1995,"Couple, No kids",NA,"Rural"
"2880","1701042026420100",2007,1976,1974,"Single",NA,"Rural"
"2881","1701042039370100",2007,2005,2005,"Couple, with Kids",NA,"Urban 2000 to 4999"
"2882","1701042064920100",2007,1992,1990,"Couple, No kids",NA,"Urban 2000 to 4999"
"2883","1701042073230100",2007,1978,1978,"Couple, No kids",NA,"Rural"
"2884","1701042073510100",2007,1997,1997,"Single Parent",NA,"Urban 2000 to 4999"
"2885","1701042088460100",2007,2000,2000,"Single Parent",NA,"Urban 2000 to 4999"
"2886","1701042117610100",2007,2000,2000,"Couple, with Kids",NA,"Rural"
"2887","1701042121140100",2007,1985,1985,"Single",NA,"Rural"
"2888","1701042122000100",2007,1984,1996,"Couple, No kids",NA,"Urban 2000 to 4999"
"2889","1701181001000100",2007,1982,1981,"Single",NA,"Urban 2000 to 4999"
"2890","1701181020060100",2007,1961,1969,"Couple, No kids",NA,"Urban 200000 to 1999999"
"2891","1701181118640100",2007,1964,1974,"Couple, No kids",NA,"Rural"
"2892","1701386020060100",2007,1997,1997,"Single",NA,"Paris"
"2893","1701386045130100",2007,2000,2000,"Single",NA,"Paris"
"2894","1701386058220100",2007,1970,1997,"Single",NA,"Paris"
"2895","1701386099390100",2007,2005,2005,"Couple, with Kids",NA,"Urban 100000 to 199999"
"2896","1701386122680100",2007,1948,1948,"Single",NA,"Paris"
"2897","1701483016060100",2007,1995,1995,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"2898","1701483057410100",2007,1966,1966,"Single",NA,"Urban 200000 to 1999999"
"2899","1701497027210100",2007,1972,1982,"Couple, with Kids",NA,"Rural"
"2900","1701497034710100",2007,1999,1999,"Couple, with Kids",NA,"Rural"
"2901","1701497034710101",2007,2007,2007,"Single",NA,"Urban 10000 to 19999"
"2902","1701497082030100",2007,2000,2000,"Single",NA,"Rural"
"2903","1701497088460100",2007,2001,2001,"Couple, with Kids",NA,"Rural"
"2904","1701575057530100",2007,1995,1995,"Single",NA,"Urban 10000 to 19999"
"2905","1701575091130100",2007,1938,1984,"Couple, No kids",NA,"Urban 2000 to 4999"
"2906","1701575102990100",2007,1984,1985,"Couple, No kids",NA,"Rural"
"2907","1701580012930100",2007,1976,1986,"Couple, No kids",NA,"Urban 200000 to 1999999"
"2908","1701580016060100",2007,2005,NA,"Couple, No kids",NA,"Urban 200000 to 1999999"
"2909","1701580025180100",2007,1967,1967,"Couple, No kids",NA,"Urban 200000 to 1999999"
"2910","1701580030630100",2007,2002,2002,"Couple, No kids",NA,"Urban 200000 to 1999999"
"2911","1701580031690100",2007,2004,2004,"Single Parent",NA,"Urban 200000 to 1999999"
"2912","1701580039590100",2007,1987,2005,"Couple, with Kids",NA,"Urban 100000 to 199999"
"2913","1701580115750100",2007,2005,2005,"Couple, No kids",NA,"Urban 200000 to 1999999"
"2914","1701607032540100",2007,2000,2000,"Single Parent",NA,"Rural"
"2915","1701607033220100",2007,1980,1991,"Couple, with Kids",NA,"Rural"
"2916","1701607043310100",2007,2004,2004,"Single",NA,"Rural"
"2917","1701686042350100",2007,2002,2001,"Single Parent",NA,"Paris"
"2918","1701686051020100",2007,2003,2003,"Single",NA,"Paris"
"2919","1701686078730100",2007,1998,1998,"Other",NA,"Paris"
"2920","1701686095500100",2007,1997,2003,"Couple, No kids",NA,"Paris"
"2921","1701728040580100",2007,1997,1997,"Couple, with Kids",NA,"Paris"
"2922","1701728106930100",2007,2004,2004,"Other",NA,"Paris"
"2923","1701746017070100",2007,2000,2000,"Single",NA,"Urban 20000 to 49999"
"2924","1701746031690100",2007,1991,1991,"Single",NA,"Urban 20000 to 49999"
"2925","1701787023850100",2007,2004,2004,"Couple, No kids",NA,"Paris"
"2926","1701787052310100",2007,2002,2002,"Single",NA,"Paris"
"2927","1701787055140100",2007,1960,1960,"Single",NA,"Paris"
"2928","1701787078730100",2007,1995,1995,"Single",NA,"Paris"
"2929","1701787092030100",2007,1998,1998,"Couple, with Kids",NA,"Paris"
"2930","1701787123980100",2007,2006,2006,"Couple, with Kids",NA,"Paris"
"2931","1702178001000100",2007,2004,2002,"Couple, with Kids",NA,"Urban 50000 to 99999"
"2932","1702178012180100",2007,1979,1979,"Couple, No kids",NA,"Urban 5000 to 9999"
"2933","1702178015750100",2007,2002,2002,"Couple, with Kids",NA,"Urban 5000 to 9999"
"2934","1702178025180100",2007,1996,1996,"Couple, No kids",NA,"Urban 5000 to 9999"
"2935","1702178031690100",2007,2002,2002,"Couple, with Kids",NA,"Urban 5000 to 9999"
"2936","1702178051650100",2007,2003,1997,"Single",NA,"Urban 20000 to 49999"
"2937","1702178088460100",2007,2005,2005,"Other",NA,"Urban 20000 to 49999"
"2938","1702178091130100",2007,1978,1984,"Couple, No kids",NA,"Urban 50000 to 99999"
"2939","1702178092030100",2007,2006,2006,"Single Parent",NA,"Urban 200000 to 1999999"
"2940","1702178092030101",2007,2006,2006,"Other",NA,"Urban 5000 to 9999"
"2941","1702243020060100",2007,2006,2006,"Couple, No kids",NA,"Rural"
"2942","1702243075690100",2007,1999,1999,"Single",NA,"Urban 2000 to 4999"
"2943","1702243095500100",2007,1961,1961,"Single",NA,"Urban 20000 to 49999"
"2944","1702243113300100",2007,1981,1981,"Couple, with Kids",NA,"Rural"
"2945","1702243123980100",2007,2001,2001,"Couple, with Kids",NA,"Urban 20000 to 49999"
"2946","1702243126670100",2007,1992,1992,"Couple, No kids",NA,"Rural"
"2947","1702264057530100",2007,2002,2002,"Couple, with Kids",NA,"Urban 2000 to 4999"
"2948","1702264059260100",2007,1980,1979,"Couple, No kids",NA,"Urban 2000 to 4999"
"2949","1702264092030100",2007,1938,1972,"Couple, No kids",NA,"Rural"
"2950","1702264109060100",2007,1968,1968,"Couple, No kids",NA,"Rural"
"2951","1702264113300100",2007,1973,1970,"Couple, No kids",NA,"Rural"
"2952","1702264115750100",2007,1992,1992,"Couple, with Kids",NA,"Rural"
"2953","1702264118450100",2007,1986,1986,"Couple, No kids",NA,"Rural"
"2954","1702264123980100",2007,1975,1974,"Couple, No kids",NA,"Urban 2000 to 4999"
"2955","1702363015750100",2007,2004,2004,"Couple, with Kids",NA,"Urban 2000 to 4999"
"2956","1702363026420100",2007,2001,2001,"Couple, with Kids",NA,"Urban 2000 to 4999"
"2957","1702363027210100",2007,1974,1986,"Single",NA,"Urban 100000 to 199999"
"2958","1702363030630100",2007,1986,1986,"Couple, No kids",NA,"Urban 2000 to 4999"
"2959","1702363063150100",2007,1995,1995,"Single",NA,"Urban 100000 to 199999"
"2960","1702363082030100",2007,1986,1986,"Couple, No kids",NA,"Urban 2000 to 4999"
"2961","1702363082450100",2007,1999,1999,"Single",NA,"Urban 2000 to 4999"
"2962","1702492017390100",2007,1991,1991,"Couple, No kids",NA,"Urban 200000 to 1999999"
"2963","1702492017600100",2007,2006,2006,"Single",NA,"Urban 200000 to 1999999"
"2964","1702492020540100",2007,2006,2006,"Couple, No kids",NA,"Urban 200000 to 1999999"
"2965","1702492092030100",2007,1982,1982,"Couple, No kids",NA,"Urban 200000 to 1999999"
"2966","1702492101420100",2007,2006,2006,"Couple, No kids",NA,"Urban 100000 to 199999"
"2967","1702492106580100",2007,2001,2001,"Single",NA,"Urban 100000 to 199999"
"2968","1702492110640100",2007,1981,1981,"Single Parent",NA,"Urban 200000 to 1999999"
"2969","1702492115750100",2007,1988,1988,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"2970","1702492118640100",2007,1981,1981,"Single",NA,"Urban 100000 to 199999"
"2971","1702492122000100",2007,1963,NA,"Couple, No kids",NA,"Urban 100000 to 199999"
"2972","1702492122000200",2007,2006,2006,"Couple, with Kids",NA,"Urban 100000 to 199999"
"2973","1702492122680100",2007,1981,1981,"Couple, with Kids",NA,"Urban 100000 to 199999"
"2974","1702603015750100",2007,2003,2003,"Couple, No kids",NA,"Urban 5000 to 9999"
"2975","1702603084110100",2007,2001,2001,"Couple, with Kids",NA,"Urban 50000 to 99999"
"2976","1702603086440100",2007,1989,1989,"Single Parent",NA,"Urban 50000 to 99999"
"2977","1702603109060100",2007,2002,NA,"Single",NA,"Urban 20000 to 49999"
"2978","1702603117610100",2007,1990,2003,"Other",NA,"Urban 20000 to 49999"
"2979","1702633067860100",2007,2003,2003,"Couple, with Kids",NA,"Urban 100000 to 199999"
"2980","1702682012930100",2007,1990,1990,"Couple, with Kids",NA,"Rural"
"2981","1702682030630100",2007,1984,1984,"Couple, with Kids",NA,"Rural"
"2982","1702682042000100",2007,1989,NA,"Single",NA,"Urban 10000 to 19999"
"2983","1702682044120100",2007,1996,1996,"Couple, No kids",NA,"Urban 10000 to 19999"
"2984","1702682095500100",2007,2000,2000,"Couple, with Kids",NA,"Rural"
"2985","1702738039370100",2007,1985,1986,"Single",NA,"Urban 200000 to 1999999"
"2986","1702738122680100",2007,2003,2003,"Single",NA,"Urban 200000 to 1999999"
"2987","1702827014970100",2007,1985,1984,"Couple, No kids",NA,"Urban 10000 to 19999"
"2988","1702827017070100",2007,1984,1984,"Single",NA,"Urban 2000 to 4999"
"2989","1702827033220100",2007,1988,1988,"Couple, No kids",NA,"Urban 5000 to 9999"
"2990","1702827042000100",2007,1973,1973,"Couple, No kids",NA,"Urban 50000 to 99999"
"2991","1702827045130100",2007,1977,1970,"Couple, No kids",NA,"Urban 50000 to 99999"
"2992","1702827057410100",2007,1992,1992,"Couple, with Kids",NA,"Urban 2000 to 4999"
"2993","1702837042000100",2007,2002,2002,"Couple, No kids",NA,"Urban 10000 to 19999"
"2994","1702839042000100",2007,2002,2002,"Couple, with Kids",NA,"Paris"
"2995","1702839045130100",2007,1980,1980,"Couple, No kids",NA,"Paris"
"2996","1702839073510100",2007,1985,1985,"Couple, with Kids",NA,"Paris"
"2997","1702839110640100",2007,2004,2004,"Couple, with Kids",NA,"Paris"
"2998","1702839117610100",2007,1981,1981,"Couple, No kids",NA,"Paris"
"2999","1703194039370100",2007,2002,2002,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"3000","1703194073230100",2007,1995,1995,"Couple, with Kids",NA,"Urban 2000 to 4999"
"3001","1703194101960100",2007,NA,1998,"Couple, with Kids",NA,"Urban 2000 to 4999"
"3002","1703194106580100",2007,1920,1970,"Couple, No kids",NA,"Urban 2000 to 4999"
"3003","1703194112370100",2007,1973,1973,"Single",NA,"Urban 200000 to 1999999"
"3004","1703194124060100",2007,1980,1980,"Couple, No kids",NA,"Urban 2000 to 4999"
"3005","1703298040950100",2007,1988,1988,"Single Parent",NA,"Urban 50000 to 99999"
"3006","1703298063150100",2007,1970,1970,"Couple, No kids",NA,"Urban 50000 to 99999"
"3007","1703298066630100",2007,1938,1972,"Couple, No kids",NA,"Rural"
"3008","1703298092030100",2007,1978,1988,"Couple, with Kids",NA,"Urban 20000 to 49999"
"3009","1703298126670100",2007,2001,2001,"Single",NA,"Urban 20000 to 49999"
"3010","1703387015750100",2007,1993,1988,"Couple, No kids",NA,"Urban 2000 to 4999"
"3011","1703387018040100",2007,1993,1993,"Single",NA,"Paris"
"3012","1703387020060100",2007,1964,1964,"Single",NA,"Urban 2000 to 4999"
"3013","1703387027210100",2007,1981,1996,"Couple, No kids",NA,"Paris"
"3014","1703387042350100",2007,1981,1981,"Couple, No kids",NA,"Urban 2000 to 4999"
"3015","1703387057590100",2007,1986,1986,"Couple, No kids",NA,"Paris"
"3016","1703387102990100",2007,1998,1998,"Couple, No kids",NA,"Urban 2000 to 4999"
"3017","1703387122680100",2007,2005,1995,"Couple, No kids",NA,"Paris"
"3018","1703431011670100",2007,2006,2006,"Couple, No kids",NA,"Paris"
"3019","1703431016060100",2007,1994,1994,"Single",NA,"Paris"
"3020","1703431017600100",2007,2002,2002,"Couple, No kids",NA,"Paris"
"3021","1703431067050100",2007,1999,1999,"Couple, No kids",NA,"Paris"
"3022","1703431067050101",2007,2005,2005,"Couple, No kids",NA,"Paris"
"3023","1703431067050102",2007,2006,2006,"Couple, No kids",NA,"Rural"
"3024","1703431082450100",2007,1962,1962,"Couple, No kids",NA,"Paris"
"3025","1703431101420100",2007,1999,1999,"Single Parent",NA,"Paris"
"3026","1703516012620100",2007,2002,2002,"Single",NA,"Urban 2000 to 4999"
"3027","1703516027210100",2007,2003,2003,"Couple, with Kids",NA,"Urban 2000 to 4999"
"3028","1703518057590100",2007,2003,2003,"Couple, with Kids",NA,"Urban 20000 to 49999"
"3029","1703518089680100",2007,2004,1977,"Couple, No kids",NA,"Urban 5000 to 9999"
"3030","1703518104200100",2007,1980,1980,"Single",NA,"Urban 200000 to 1999999"
"3031","1703559001000100",2007,2003,2003,"Single",NA,"Rural"
"3032","1703559010270100",2007,1980,1980,"Couple, No kids",NA,"Urban 100000 to 199999"
"3033","1703559027210100",2007,1984,1987,"Couple, No kids",NA,"Urban 100000 to 199999"
"3034","1703559122000100",2007,2001,2001,"Couple, No kids",NA,"Rural"
"3035","1703559124040100",2007,1973,1973,"Couple, with Kids",NA,"Rural"
"3036","1703559124060100",2007,1971,1971,"Other",NA,"Rural"
"3037","1703747014970100",2007,1965,1985,"Single",NA,"Urban 100000 to 199999"
"3038","1703747089680100",2007,1971,1986,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"3039","1703868039590100",2007,2004,2004,"Couple, No kids",NA,"Urban 20000 to 49999"
"3040","1703868042000100",2007,2002,2002,"Single Parent",NA,"Paris"
"3041","1703868059550100",2007,2005,2005,"Couple, No kids",NA,"Urban 200000 to 1999999"
"3042","1703933020540100",2007,1974,1970,"Single",NA,"Urban 200000 to 1999999"
"3043","1703933051770100",2007,1975,1975,"Couple, No kids",NA,"Rural"
"3044","1703933073230100",2007,2005,2005,"Single",NA,"Urban 200000 to 1999999"
"3045","1703933112370100",2007,1985,1984,"Couple, No kids",NA,"Rural"
"3046","1703933118740100",2007,2001,2000,"Couple, with Kids",NA,"Rural"
"3047","1703974034710100",2007,2003,2003,"Couple, No kids",NA,"Urban 2000 to 4999"
"3048","1703974109060100",2007,2004,2004,"Single",NA,"Paris"
"3049","1703986001240100",2007,1957,1957,"Couple, No kids",NA,"Urban 200000 to 1999999"
"3050","1703986020540100",2007,2006,2005,"Couple, No kids",NA,"Urban 50000 to 99999"
"3051","1703986122000100",2007,1956,1956,"Single",NA,"Urban 200000 to 1999999"
"3052","1703986124060100",2007,2003,2003,"Single Parent",NA,"Urban 200000 to 1999999"
"3053","1704014011670100",2007,1990,1990,"Couple, No kids",NA,"Rural"
"3054","1704014063150100",2007,2005,2005,"Single",NA,"Urban 20000 to 49999"
"3055","1704014064920100",2007,1998,1998,"Single",NA,"Rural"
"3056","1704014117610100",2007,1999,1999,"Couple, with Kids",NA,"Urban 50000 to 99999"
"3057","1704014122000100",2007,2002,2002,"Couple, with Kids",NA,"Rural"
"3058","1704021016060100",2007,2000,2000,"Couple, with Kids",NA,"Urban 20000 to 49999"
"3059","1704021026420100",2007,1989,1989,"Couple, with Kids",NA,"Urban 50000 to 99999"
"3060","1704021026420103",2007,2006,2006,"Couple, No kids",NA,"Urban 10000 to 19999"
"3061","1704021045130100",2007,1973,1973,"Couple, No kids",NA,"Urban 200000 to 1999999"
"3062","1704021078730100",2007,1997,1997,"Couple, with Kids",NA,"Urban 50000 to 99999"
"3063","1704021087500100",2007,2003,2003,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"3064","1704021095500100",2007,2001,2003,"Single",NA,"Urban 50000 to 99999"
"3065","1704021112370100",2007,2002,2002,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"3066","1704135014970100",2007,1994,1990,"Single",NA,"Urban 2000 to 4999"
"3067","1704135016060100",2007,1983,1973,"Single",NA,"Urban 5000 to 9999"
"3068","1704135039370100",2007,2005,2005,"Single Parent",NA,"Urban 50000 to 99999"
"3069","1704135058220100",2007,1987,1987,"Couple, with Kids",NA,"Urban 2000 to 4999"
"3070","1704135058220101",2007,2005,2005,"Couple, No kids",NA,"Urban 2000 to 4999"
"3071","1704135102990100",2007,2003,2003,"Single Parent",NA,"Urban 5000 to 9999"
"3072","1704135123980100",2007,1996,1996,"Couple, No kids",NA,"Urban 5000 to 9999"
"3073","1704199015750100",2007,2005,2005,"Single Parent",NA,"Urban 200000 to 1999999"
"3074","1704199025180100",2007,2004,2004,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"3075","1704199039590100",2007,1999,1999,"Single",NA,"Urban 200000 to 1999999"
"3076","1704199042000100",2007,1975,2001,"Single",NA,"Urban 200000 to 1999999"
"3077","1704199057590100",2007,1996,1996,"Single",NA,"Urban 200000 to 1999999"
"3078","1704199057590101",2007,1997,1997,"Couple, No kids",NA,"Urban 200000 to 1999999"
"3079","1704199059550100",2007,2006,2006,"Single",NA,"Urban 200000 to 1999999"
"3080","1704199103840100",2007,2003,2003,"Single",NA,"Urban 200000 to 1999999"
"3081","1704363087500100",2007,2000,2000,"Couple, with Kids",NA,"Paris"
"3082","1704363103840100",2007,1979,1979,"Couple, No kids",NA,"Paris"
"3083","1704363122000100",2007,2003,2003,"Couple, with Kids",NA,"Paris"
"3084","1704411017390100",2007,1980,1980,"Single",NA,"Urban 100000 to 199999"
"3085","1704411043310100",2007,2003,2003,"Single",NA,"Urban 100000 to 199999"
"3086","1704411044120100",2007,1984,1984,"Couple, No kids",NA,"Urban 20000 to 49999"
"3087","1704411053790100",2007,2004,2003,"Single Parent",NA,"Urban 20000 to 49999"
"3088","1704411114960100",2007,1992,1991,"Couple, with Kids",NA,"Urban 5000 to 9999"
"3089","1704495010270100",2007,1985,1994,"Couple, with Kids",NA,"Paris"
"3090","1704495017390100",2007,2005,2005,"Couple, No kids",NA,"Urban 20000 to 49999"
"3091","1704495032540100",2007,1986,1986,"Single Parent",NA,"Paris"
"3092","1704495043310100",2007,1979,1979,"Single Parent",NA,"Paris"
"3093","1704495063150100",2007,1977,1977,"Couple, No kids",NA,"Paris"
"3094","1704532001000100",2007,1978,1978,"Single",NA,"Urban 100000 to 199999"
"3095","1704532017600100",2007,1995,1995,"Single",NA,"Urban 10000 to 19999"
"3096","1704532027210100",2007,2003,2002,"Couple, with Kids",NA,"Urban 100000 to 199999"
"3097","1704532063150100",2007,1994,1994,"Couple, with Kids",NA,"Urban 100000 to 199999"
"3098","1704532095380100",2007,1980,1980,"Couple, with Kids",NA,"Urban 100000 to 199999"
"3099","1704532115750100",2007,1979,1979,"Single",NA,"Urban 100000 to 199999"
"3100","1704644017070100",2007,1994,1994,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"3101","1704644026420100",2007,2003,2003,"Couple, No kids",NA,"Urban 200000 to 1999999"
"3102","1704644078730100",2007,2006,2006,"Single",NA,"Urban 200000 to 1999999"
"3103","1704644082030100",2007,2002,2002,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"3104","1704644094370100",2007,2003,2003,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"3105","1704644103840100",2007,1998,1998,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"3106","1704644118740100",2007,1960,1960,"Single",NA,"Urban 200000 to 1999999"
"3107","1704644122000100",2007,1991,1998,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"3108","1704644124040100",2007,1994,2004,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"3109","1704661015750100",2007,2004,2004,"Single",NA,"Urban 100000 to 199999"
"3110","1704661020060100",2007,2005,2005,"Couple, No kids",NA,"Urban 100000 to 199999"
"3111","1704661042350100",2007,1980,1980,"Couple, No kids",NA,"Urban 200000 to 1999999"
"3112","1704661067050100",2007,1995,1995,"Single",NA,"Urban 200000 to 1999999"
"3113","1704661109060100",2007,1994,1994,"Couple, No kids",NA,"Urban 200000 to 1999999"
"3114","1704725040950100",2007,1978,1978,"Couple, No kids",NA,"Urban 200000 to 1999999"
"3115","1704725051770100",2007,2001,2001,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"3116","1704725063150100",2007,2000,2000,"Single",NA,"Urban 200000 to 1999999"
