"","idind","idmen","year","empstat","respondent","profession","gender","age","wage"
"11272","1160795305955010003","1607953059550100",2005,"Inactive",0,"","Male",6,NA
"11273","1160795305955010004","1607953059550100",2005,"Inactive",0,"","Male",1,NA
"11274","1160795312667010001","1607953126670100",2005,"Retired",1,"","Male",68,0
"11275","1160795312667010002","1607953126670100",2005,"Inactive",0,"","Female",61,5239
"11276","1160798004513010001","1607980045130100",2005,"Retired",1,"","Male",78,0
"11277","1160798004513010002","1607980045130100",2005,"Inactive",0,"","Male",41,0
"11278","1160798006315010001","1607980063150100",2005,"Retired",1,"","Male",67,0
"11279","1160798006315010002","1607980063150100",2005,"Employed",0,"56","Female",52,16139
"11280","1160798006315010003","1607980063150100",2005,"Unemployed",0,"","Female",26,28030
"11281","1160798006315010004","1607980063150100",2005,"Employed",0,"42","Male",23,5847
"11282","1160798007569010001","1607980075690100",2005,"Employed",1,"52","Male",49,29170
"11283","1160798007569010002","1607980075690100",2005,"Employed",0,"43","Female",45,33101
"11284","1160798007569010003","1607980075690100",2005,"Inactive",0,"","Male",16,0
"11285","1160798007569010004","1607980075690100",2005,"Inactive",0,"","Female",14,NA
"11286","1160798007569010005","1607980075690100",2005,"Inactive",0,"","Female",13,NA
"11287","1160798009939010001","1607980099390100",2005,"Employed",1,"52","Female",60,8742
"11288","1160798903169010001","1607989031690100",2005,"Retired",1,"","Male",72,0
"11289","1160798904200010001","1607989042000100",2005,"Retired",1,"","Female",85,0
"11290","1160798905926010001","1607989059260100",2005,"Employed",1,"63","Male",22,22913
"11291","1160798905955010001","1607989059550100",2005,"Unemployed",1,"","Female",45,3835
"11292","1160798905955010002","1607989059550100",2005,"Inactive",0,"","Male",16,0
"11293","1160798905955010003","1607989059550100",2005,"Inactive",0,"","Male",9,NA
"11294","1160798908123010001","1607989081230100",2005,"Employed",1,"45","Male",51,29544
"11295","1160798908123010002","1607989081230100",2005,"Inactive",0,"","Female",45,0
"11296","1160798908123010003","1607989081230100",2005,"Inactive",0,"","Female",17,0
"11297","1160798908123010004","1607989081230100",2005,"Inactive",0,"","Male",16,NA
"11298","1160798908203010001","1607989082030100",2005,"Employed",1,"34","Female",57,41960
"11299","1160798908968010001","1607989089680100",2005,"Retired",1,"","Male",71,0
"11300","1160798908968010002","1607989089680100",2005,"Employed",0,"35","Male",34,0
"11301","1160798911237010001","1607989112370100",2005,"Employed",1,"54","Female",47,25079
"11302","1160798911237010002","1607989112370100",2005,"Employed",0,"13","Male",49,0
"11303","1160800101606010001","1608001016060100",2005,"Employed",1,"47","Male",52,29414
"11304","1160800101606010002","1608001016060100",2005,"Employed",0,"52","Female",52,19231
"11305","1160800101606010003","1608001016060100",2005,"Employed",0,"42","Male",25,8824
"11306","1160800105753010001","1608001057530100",2005,"Employed",1,"52","Male",40,17443
"11307","1160800105753010002","1608001057530100",2005,"Inactive",0,"","Female",32,0
"11308","1160800105753010003","1608001057530100",2005,"Inactive",0,"","Female",16,NA
"11309","1160800105753010004","1608001057530100",2005,"Inactive",0,"","Male",14,NA
"11310","1160800105753010005","1608001057530100",2005,"Inactive",0,"","Male",2,NA
"11311","1160800105759010001","1608001057590100",2005,"Employed",1,"37","Male",57,39064
"11312","1160800105759010002","1608001057590100",2005,"Inactive",0,"","Female",53,0
"11313","1160800108846010001","1608001088460100",2005,"Retired",1,"","Male",75,0
"11314","1160804402721010001","1608044027210100",2005,"Employed",1,"48","Male",35,19836
"11315","1160804402721010002","1608044027210100",2005,"Inactive",0,"","Female",30,0
"11316","1160804402721010003","1608044027210100",2005,"Inactive",0,"","Male",2,NA
