"","idmen","year","datent","myear","mstatus","move","location"
"6086","3104661058220100",2016,2004,NA,"Single Parent",NA,"Urban 200000 to 1999999"
"6087","2404661055140100",2016,1978,NA,"Couple, No kids",1,"Rural"
"6088","2704661055140100",2016,1980,NA,"Couple, No kids",1,"Rural"
"6089","2804661055140100",2016,1998,NA,"Couple, with Kids",1,"Rural"
"6090","3004661030630100",2016,2005,NA,"Single",1,"Rural"
"6091","3104661030630100",2016,2016,NA,"Single",NA,"Urban 200000 to 1999999"
"6092","2504661067050100",2016,1983,NA,"Couple, with Kids",1,"Rural"
"6093","2804661067050100",2016,2009,NA,"Single",1,"Rural"
"6094","2904661067050100",2016,1976,NA,"Couple, No kids",1,"Urban 20000 to 49999"
"6095","3004661067050100",2016,2007,NA,"Couple, with Kids",1,"Rural"
"6096","3104661067050100",2016,2012,NA,"Single Parent",NA,"Urban 200000 to 1999999"
"6097","2604661106580100",2016,2005,NA,"Single",1,"Rural"
"6098","2904661106580100",2016,2007,NA,"Couple, No kids",1,"Urban 20000 to 49999"
"6099","3104661106580100",2016,2008,NA,"Single",NA,"Urban 200000 to 1999999"
"6100","2404661057590100",2016,2004,NA,"Couple, No kids",1,"Rural"
"6101","2604661057590100",2016,1982,NA,"Couple, with Kids",1,"Rural"
"6102","2704661057590100",2016,2009,NA,"Single",1,"Urban 20000 to 49999"
"6103","2904661057590100",2016,2014,NA,"Couple, No kids",1,"Urban 20000 to 49999"
"6104","3004661057590100",2016,2014,NA,"Couple, with Kids",1,"Urban 10000 to 19999"
"6105","2504661012180100",2016,1976,NA,"Couple, No kids",1,"Rural"
"6106","2704661012180100",2016,1990,NA,"Couple, with Kids",1,"Urban 20000 to 49999"
"6107","2704661012180101",2016,2016,NA,"Single",2,"Rural"
"6108","2804661012180100",2016,1992,NA,"Couple, No kids",1,"Urban 20000 to 49999"
"6109","3004661012180100",2016,2003,NA,"Couple, with Kids",1,"Urban 10000 to 19999"
